customer_id,signup_date,acquisition_channel,country,device_type,customer_segment,base_aov,repeat_score,discount_probability,refund_probability,total_orders,total_revenue,total_profit,avg_order_value,total_refunds,discount_order_rate,first_order_date,last_order_date,customer_lifetime_days,repeat_customer
C03156,2024-01-23,Email,UK,Desktop,Promo Shoppers,86.09,3.48,0.59,0.08,2,177.81,93.84,88.905,0.0,0.5,2024-01-23,2024-03-19,56,True
C03157,2025-04-08,Google,US,Mobile,One-Time Buyers,47.4,1.1,0.45,0.07,1,43.84,22.42,43.84,0.0,0.0,2025-04-08,2025-04-08,0,False
C03158,2024-04-16,Email,UK,Desktop,One-Time Buyers,68.48,1.59,0.38,0.07,1,40.23,21.71,40.23,0.0,1.0,2024-04-16,2024-04-16,0,False
C03159,2024-10-17,Email,UK,Mobile,One-Time Buyers,68.37,1.59,0.38,0.07,1,71.79,35.13,71.79,0.0,0.0,2024-10-17,2024-10-17,0,False
C03160,2024-06-08,Organic,UK,Mobile,Promo Shoppers,34.82,2.64,0.66,0.08,5,154.16,41.97,30.832,0.0,0.8,2024-06-08,2025-03-05,270,True
C03161,2024-04-10,Facebook,UK,Mobile,Promo Shoppers,55.55,1.68,0.9,0.08,1,38.8,-11.3,38.8,14.77,1.0,2024-04-10,2024-04-10,0,False
C03162,2024-11-13,Google,UK,Mobile,Promo Shoppers,74.5,2.4,0.7,0.08,1,77.04,40.49,77.04,0.0,1.0,2024-11-13,2024-11-13,0,False
C03163,2024-01-21,Organic,US,Tablet,One-Time Buyers,53.31,1.21,0.43,0.07,1,30.24,11.57,30.24,0.0,1.0,2024-01-21,2024-01-21,0,False
C03164,2024-03-06,Email,UK,Mobile,Promo Shoppers,63.25,3.48,0.59,0.08,5,274.23,76.9,54.846000000000004,43.71,0.6,2024-03-06,2024-09-23,201,True
C03165,2025-02-16,Referral,France,Mobile,Steady Repeaters,103.93,4.0,0.23,0.05,3,338.57,153.51,112.85666666666667,0.0,0.0,2025-02-16,2025-04-27,70,True
C03166,2025-04-27,Google,US,Desktop,Steady Repeaters,95.77,3.2,0.25,0.05,2,186.92000000000002,101.37,93.46000000000001,0.0,0.0,2025-04-27,2025-06-21,55,True
C03167,2024-01-17,Google,UK,Mobile,VIP Loyalists,152.08,5.5,0.15,0.03,1,126.93,67.61,126.93,0.0,1.0,2024-01-17,2024-01-17,0,False
C03168,2024-07-04,Referral,UK,Desktop,One-Time Buyers,51.59,1.38,0.41,0.07,1,48.35,28.96,48.35,0.0,0.0,2024-07-04,2024-07-04,0,False
C03169,2025-04-27,Google,UK,Desktop,Steady Repeaters,113.64,3.2,0.25,0.05,1,119.42,63.26,119.42,0.0,0.0,2025-04-27,2025-04-27,0,False
C03170,2024-06-19,Organic,UK,Desktop,Steady Repeaters,72.87,3.52,0.24,0.05,2,193.07999999999998,95.3,96.53999999999999,0.0,0.0,2024-06-19,2024-07-15,26,True
C03171,2024-08-16,Google,UK,Desktop,Steady Repeaters,77.55,3.2,0.25,0.05,3,231.71,116.9,77.23666666666666,0.0,0.3333333333333333,2024-08-16,2024-11-30,106,True
C03172,2024-07-29,Referral,UK,Mobile,Seasonal Gifters,109.5,2.25,0.27,0.04,2,310.22,175.62,155.11,0.0,0.0,2024-07-29,2024-12-03,127,True
C03173,2024-09-13,Facebook,UK,Mobile,Steady Repeaters,88.77,2.24,0.34,0.05,5,486.07,252.7,97.214,0.0,0.2,2024-09-13,2025-04-25,224,True
C03174,2024-02-22,Google,US,Mobile,Promo Shoppers,76.41,2.4,0.7,0.08,1,94.01,52.37,94.01,0.0,0.0,2024-02-22,2024-02-22,0,False
C03175,2025-01-06,Google,UK,Desktop,Steady Repeaters,87.76,3.2,0.25,0.05,3,236.63,120.19,78.87666666666667,0.0,0.3333333333333333,2025-01-06,2025-03-30,83,True
C03176,2025-04-29,Facebook,UK,Mobile,One-Time Buyers,39.16,0.77,0.61,0.07,1,43.3,15.64,43.3,0.0,0.0,2025-04-29,2025-04-29,0,False
C03177,2024-08-25,Facebook,UK,Mobile,One-Time Buyers,53.74,0.77,0.61,0.07,1,44.15,15.94,44.15,0.0,1.0,2024-08-25,2024-08-25,0,False
C03178,2024-03-31,Google,UK,Mobile,One-Time Buyers,74.11,1.1,0.45,0.07,1,40.83,17.13,40.83,0.0,0.0,2024-03-31,2024-03-31,0,False
C03179,2024-07-02,Facebook,UK,Desktop,Steady Repeaters,68.51,2.24,0.34,0.05,4,278.35,63.93000000000001,69.5875,71.91,0.25,2024-07-02,2024-11-09,130,True
C03180,2025-03-01,Organic,Germany,Desktop,Promo Shoppers,78.3,2.64,0.66,0.08,3,207.87,75.39,69.29,0.0,0.6666666666666666,2025-03-01,2025-05-29,89,True
C03181,2024-05-17,Email,UK,Desktop,One-Time Buyers,68.1,1.59,0.38,0.07,1,79.4,44.28,79.4,0.0,0.0,2024-05-17,2024-05-17,0,False
C03182,2024-03-06,Organic,UK,Mobile,Steady Repeaters,98.55,3.52,0.24,0.05,5,484.28,245.34,96.856,0.0,0.2,2024-03-06,2024-10-02,210,True
C03183,2024-05-10,Google,France,Desktop,One-Time Buyers,68.33,1.1,0.45,0.07,1,59.2,35.04,59.2,0.0,0.0,2024-05-10,2024-05-10,0,False
C03184,2024-12-28,Organic,Germany,Mobile,Seasonal Gifters,82.51,1.98,0.28,0.04,1,116.09,51.01,116.09,0.0,0.0,2024-12-28,2024-12-28,0,False
C03185,2024-05-12,Email,US,Mobile,Seasonal Gifters,116.11,2.61,0.26,0.04,1,105.47,54.56,105.47,0.0,0.0,2024-05-12,2024-05-12,0,False
C03186,2024-07-17,Organic,US,Mobile,Promo Shoppers,72.19,2.64,0.66,0.08,2,134.55,51.49,67.275,0.0,0.5,2024-07-17,2024-09-16,61,True
C03187,2024-01-12,Email,UK,Mobile,VIP Loyalists,168.32,7.97,0.13,0.03,6,945.61,474.44,157.60166666666666,0.0,0.16666666666666666,2024-01-12,2024-07-05,175,True
C03188,2024-09-12,Email,US,Mobile,Promo Shoppers,93.39,3.48,0.59,0.08,5,413.21,146.16,82.642,66.56,0.6,2024-09-12,2025-05-06,236,True
C03189,2025-03-27,Organic,UK,Desktop,One-Time Buyers,50.31,1.21,0.43,0.07,1,39.2,17.32,39.2,0.0,1.0,2025-03-27,2025-03-27,0,False
C03190,2025-05-19,Facebook,UK,Mobile,Promo Shoppers,46.44,1.68,0.9,0.08,1,60.16,25.28,60.16,0.0,0.0,2025-05-19,2025-05-19,0,False
C03191,2025-04-10,Facebook,Germany,Mobile,Promo Shoppers,74.46,1.68,0.9,0.08,1,49.5,22.69,49.5,0.0,1.0,2025-04-10,2025-04-10,0,False
C03192,2025-01-04,Facebook,UK,Mobile,Seasonal Gifters,79.87,1.26,0.41,0.04,1,66.18,24.26,66.18,0.0,1.0,2025-01-04,2025-01-04,0,False
C03193,2024-07-14,Referral,UK,Mobile,Steady Repeaters,123.38,4.0,0.23,0.05,3,373.31,203.75,124.43666666666667,0.0,0.3333333333333333,2024-07-14,2024-10-21,99,True
C03194,2025-04-25,Facebook,UK,Mobile,Steady Repeaters,68.69,2.24,0.34,0.05,1,41.92,20.62,41.92,0.0,1.0,2025-04-25,2025-04-25,0,False
C03195,2024-07-03,Google,US,Mobile,Steady Repeaters,96.21,3.2,0.25,0.05,3,245.22,80.02000000000001,81.74,0.0,0.6666666666666666,2024-07-03,2024-11-24,144,True
C03196,2024-05-27,Google,UK,Desktop,Promo Shoppers,94.31,2.4,0.7,0.08,1,74.66,17.95,74.66,0.0,1.0,2024-05-27,2024-05-27,0,False
C03197,2024-05-12,Email,US,Mobile,Steady Repeaters,105.48,4.64,0.21,0.05,6,587.47,309.40999999999997,97.91166666666668,0.0,0.5,2024-05-12,2025-03-10,302,True
C03198,2024-10-31,Facebook,US,Mobile,Steady Repeaters,89.25,2.24,0.34,0.05,1,77.23,46.4,77.23,0.0,1.0,2024-10-31,2024-10-31,0,False
C03199,2024-07-27,Email,UK,Mobile,One-Time Buyers,73.62,1.59,0.38,0.07,1,56.05,18.14,56.05,0.0,1.0,2024-07-27,2024-07-27,0,False
C03200,2025-01-22,Organic,UK,Desktop,One-Time Buyers,76.84,1.21,0.43,0.07,1,61.17,22.33,61.17,0.0,0.0,2025-01-22,2025-01-22,0,False
C03201,2024-02-20,Organic,France,Mobile,One-Time Buyers,65.24,1.21,0.43,0.07,1,45.78,18.02,45.78,0.0,0.0,2024-02-20,2024-02-20,0,False
C03202,2024-11-06,Referral,US,Desktop,VIP Loyalists,155.64,6.88,0.14,0.03,6,1135.49,632.32,189.24833333333333,0.0,0.16666666666666666,2024-11-06,2025-05-15,190,True
C03203,2024-08-22,Google,US,Tablet,One-Time Buyers,84.9,1.1,0.45,0.07,1,65.65,37.76,65.65,0.0,0.0,2024-08-22,2024-08-22,0,False
C03204,2025-03-15,Facebook,UK,Mobile,Steady Repeaters,89.34,2.24,0.34,0.05,1,83.16,28.51,83.16,0.0,1.0,2025-03-15,2025-03-15,0,False
C03205,2025-04-21,Referral,UK,Mobile,One-Time Buyers,53.7,1.38,0.41,0.07,1,58.9,26.36,58.9,0.0,0.0,2025-04-21,2025-04-21,0,False
C03206,2025-01-26,Google,UK,Mobile,One-Time Buyers,53.14,1.1,0.45,0.07,1,34.49,11.78,34.49,0.0,1.0,2025-01-26,2025-01-26,0,False
C03207,2025-01-20,Organic,US,Mobile,Steady Repeaters,79.54,3.52,0.24,0.05,4,259.76,120.38,64.94,0.0,0.25,2025-01-20,2025-06-12,143,True
C03208,2024-05-29,Facebook,UK,Mobile,One-Time Buyers,57.07,0.77,0.61,0.07,1,56.98,26.23,56.98,0.0,0.0,2024-05-29,2024-05-29,0,False
C03209,2025-03-05,Organic,US,Desktop,VIP Loyalists,163.94,6.05,0.14,0.03,4,678.29,396.07,169.5725,0.0,0.0,2025-03-05,2025-06-25,112,True
C03210,2024-01-07,Organic,Germany,Mobile,Steady Repeaters,95.33,3.52,0.24,0.05,3,279.55,122.39000000000001,93.18333333333334,0.0,0.0,2024-01-07,2024-04-19,103,True
C03211,2024-09-09,Facebook,UK,Mobile,VIP Loyalists,129.56,3.85,0.2,0.03,4,605.72,250.46,151.43,0.0,0.5,2024-09-09,2024-12-17,99,True
C03212,2024-08-19,Organic,UK,Tablet,VIP Loyalists,121.94,6.05,0.14,0.03,3,349.1,199.61,116.36666666666667,0.0,0.3333333333333333,2024-08-19,2024-10-13,55,True
C03213,2025-01-16,Organic,UK,Mobile,One-Time Buyers,88.1,1.21,0.43,0.07,1,63.68,30.81,63.68,0.0,1.0,2025-01-16,2025-01-16,0,False
C03214,2025-04-05,Google,UK,Mobile,One-Time Buyers,64.37,1.1,0.45,0.07,1,72.19,32.25,72.19,0.0,0.0,2025-04-05,2025-04-05,0,False
C03215,2024-10-05,Facebook,UK,Mobile,Promo Shoppers,59.43,1.68,0.9,0.08,3,140.85,43.09,46.949999999999996,0.0,1.0,2024-10-05,2025-01-24,111,True
C03216,2025-05-17,Email,UK,Mobile,Steady Repeaters,73.83,4.64,0.21,0.05,2,103.35,60.18,51.675,0.0,0.0,2025-05-17,2025-06-20,34,True
C03217,2024-01-06,Facebook,US,Mobile,One-Time Buyers,56.49,0.77,0.61,0.07,1,35.74,10.84,35.74,0.0,1.0,2024-01-06,2024-01-06,0,False
C03218,2024-09-02,Referral,Germany,Mobile,Steady Repeaters,93.85,4.0,0.23,0.05,2,208.13,114.17,104.065,0.0,0.0,2024-09-02,2024-11-03,62,True
C03219,2024-11-17,Organic,UK,Desktop,VIP Loyalists,145.85,6.05,0.14,0.03,6,1020.4100000000001,579.4300000000001,170.06833333333336,0.0,0.5,2024-11-17,2025-03-30,133,True
C03220,2025-01-26,Facebook,France,Mobile,Promo Shoppers,69.11,1.68,0.9,0.08,3,193.43,100.37,64.47666666666667,0.0,0.6666666666666666,2025-01-26,2025-06-04,129,True
C03221,2024-09-27,Facebook,UK,Mobile,Promo Shoppers,63.73,1.68,0.9,0.08,1,77.28,38.05,77.28,0.0,0.0,2024-09-27,2024-09-27,0,False
C03222,2024-04-10,Referral,UK,Desktop,Promo Shoppers,89.11,3.0,0.63,0.08,4,250.48,76.11,62.62,0.0,0.75,2024-04-10,2024-09-17,160,True
C03223,2024-01-29,Google,US,Tablet,Promo Shoppers,71.97,2.4,0.7,0.08,3,167.45,72.75999999999999,55.81666666666666,0.0,0.3333333333333333,2024-01-29,2024-04-29,91,True
C03224,2024-11-19,Google,Germany,Mobile,Steady Repeaters,107.03,3.2,0.25,0.05,6,664.95,218.67,110.825,94.12,0.3333333333333333,2024-11-19,2025-06-19,212,True
C03225,2025-01-19,Facebook,UK,Desktop,Steady Repeaters,105.94,2.24,0.34,0.05,1,126.37,53.93,126.37,0.0,0.0,2025-01-19,2025-01-19,0,False
C03226,2025-02-20,Google,France,Mobile,One-Time Buyers,67.31,1.1,0.45,0.07,1,51.18,23.13,51.18,0.0,0.0,2025-02-20,2025-02-20,0,False
C03227,2025-03-05,Google,UK,Mobile,Seasonal Gifters,109.54,1.8,0.3,0.04,1,105.93,59.98,105.93,0.0,0.0,2025-03-05,2025-03-05,0,False
C03228,2025-03-04,Facebook,Germany,Desktop,One-Time Buyers,56.65,0.77,0.61,0.07,1,30.44,12.28,30.44,0.0,0.0,2025-03-04,2025-03-04,0,False
C03229,2025-03-25,Organic,UK,Mobile,One-Time Buyers,47.64,1.21,0.43,0.07,1,38.2,13.86,38.2,0.0,0.0,2025-03-25,2025-03-25,0,False
C03230,2024-09-30,Facebook,UK,Tablet,Promo Shoppers,61.47,1.68,0.9,0.08,3,175.22,66.23,58.406666666666666,0.0,0.6666666666666666,2024-09-30,2025-02-17,140,True
C03231,2025-03-02,Google,UK,Mobile,Promo Shoppers,43.53,2.4,0.7,0.08,1,18.07,2.31,18.07,0.0,1.0,2025-03-02,2025-03-02,0,False
C03232,2025-02-28,Referral,UK,Desktop,Promo Shoppers,103.4,3.0,0.63,0.08,1,49.38,23.44,49.38,0.0,1.0,2025-02-28,2025-02-28,0,False
C03233,2025-03-30,Email,Germany,Desktop,Promo Shoppers,114.11,3.48,0.59,0.08,3,289.63,12.130000000000003,96.54333333333334,107.62,0.6666666666666666,2025-03-30,2025-06-25,87,True
C03234,2024-02-11,Organic,Germany,Mobile,One-Time Buyers,79.75,1.21,0.43,0.07,1,76.89,30.3,76.89,0.0,0.0,2024-02-11,2024-02-11,0,False
C03235,2025-04-30,Referral,UK,Mobile,One-Time Buyers,71.54,1.38,0.41,0.07,1,43.91,16.11,43.91,0.0,1.0,2025-04-30,2025-04-30,0,False
C03236,2024-03-23,Facebook,UK,Desktop,Promo Shoppers,73.57,1.68,0.9,0.08,3,164.98,66.63,54.99333333333333,0.0,1.0,2024-03-23,2024-08-08,138,True
C03237,2025-06-02,Organic,UK,Mobile,Steady Repeaters,116.07,3.52,0.24,0.05,2,223.07,97.97,111.535,0.0,0.0,2025-06-02,2025-06-09,7,True
C03238,2025-01-07,Organic,UK,Mobile,Steady Repeaters,88.48,3.52,0.24,0.05,2,152.01,69.67,76.005,0.0,0.0,2025-01-07,2025-02-25,49,True
C03239,2024-12-25,Referral,US,Desktop,Steady Repeaters,126.11,4.0,0.23,0.05,4,618.19,241.97,154.5475,65.89,0.25,2024-12-25,2025-06-11,168,True
C03240,2025-05-15,Facebook,UK,Mobile,Steady Repeaters,66.7,2.24,0.34,0.05,2,130.35999999999999,50.99,65.17999999999999,0.0,1.0,2025-05-15,2025-06-21,37,True
C03241,2025-01-18,Facebook,US,Mobile,Steady Repeaters,74.28,2.24,0.34,0.05,1,83.82,22.21,83.82,0.0,1.0,2025-01-18,2025-01-18,0,False
C03242,2024-04-05,Facebook,France,Desktop,Steady Repeaters,91.38,2.24,0.34,0.05,4,360.67,132.59,90.1675,37.85,0.0,2024-04-05,2024-09-24,172,True
C03243,2025-01-26,Organic,UK,Mobile,Steady Repeaters,91.36,3.52,0.24,0.05,4,304.51,141.12,76.1275,0.0,0.25,2025-01-26,2025-06-13,138,True
C03244,2024-02-06,Facebook,Germany,Desktop,Steady Repeaters,87.36,2.24,0.34,0.05,6,521.16,184.1,86.86,83.0,0.16666666666666666,2024-02-06,2024-10-29,266,True
C03245,2025-05-26,Referral,UK,Mobile,VIP Loyalists,163.06,6.88,0.14,0.03,2,334.13,188.76,167.065,0.0,0.5,2025-05-26,2025-06-19,24,True
C03246,2024-12-31,Google,Germany,Mobile,Seasonal Gifters,141.15,1.8,0.3,0.04,1,188.62,88.81,188.62,0.0,0.0,2024-12-31,2024-12-31,0,False
C03247,2024-03-17,Google,UK,Mobile,Steady Repeaters,84.93,3.2,0.25,0.05,2,160.29,76.39,80.145,0.0,0.5,2024-03-17,2024-05-04,48,True
C03248,2025-01-12,Facebook,UK,Mobile,Steady Repeaters,69.23,2.24,0.34,0.05,1,55.03,22.37,55.03,0.0,1.0,2025-01-12,2025-01-12,0,False
C03249,2024-08-04,Organic,UK,Desktop,One-Time Buyers,58.92,1.21,0.43,0.07,1,33.69,16.96,33.69,0.0,0.0,2024-08-04,2024-08-04,0,False
C03250,2025-06-19,Facebook,Germany,Mobile,One-Time Buyers,39.4,0.77,0.61,0.07,1,34.72,13.26,34.72,0.0,0.0,2025-06-19,2025-06-19,0,False
C03251,2025-06-07,Email,US,Mobile,Steady Repeaters,114.47,4.64,0.21,0.05,1,107.28,54.68,107.28,0.0,0.0,2025-06-07,2025-06-07,0,False
C03252,2025-05-01,Referral,US,Mobile,One-Time Buyers,68.41,1.38,0.41,0.07,1,50.12,23.95,50.12,0.0,1.0,2025-05-01,2025-05-01,0,False
C03253,2025-06-10,Facebook,UK,Mobile,Seasonal Gifters,78.11,1.26,0.41,0.04,1,65.18,25.42,65.18,0.0,0.0,2025-06-10,2025-06-10,0,False
C03254,2024-04-17,Google,UK,Mobile,Seasonal Gifters,117.63,1.8,0.3,0.04,3,354.23,198.14,118.07666666666667,0.0,0.0,2024-04-17,2024-11-23,220,True
C03255,2024-02-18,Organic,UK,Desktop,Steady Repeaters,75.13,3.52,0.24,0.05,2,156.36,70.46000000000001,78.18,0.0,0.0,2024-02-18,2024-04-22,64,True
C03256,2024-07-31,Facebook,UK,Desktop,One-Time Buyers,60.48,0.77,0.61,0.07,1,38.93,24.89,38.93,0.0,0.0,2024-07-31,2024-07-31,0,False
C03257,2024-05-25,Email,UK,Tablet,One-Time Buyers,80.96,1.59,0.38,0.07,1,86.05,48.91,86.05,0.0,0.0,2024-05-25,2024-05-25,0,False
C03258,2024-03-04,Google,UK,Mobile,VIP Loyalists,132.08,5.5,0.15,0.03,3,430.19,201.87,143.39666666666668,0.0,0.3333333333333333,2024-03-04,2024-05-12,69,True
C03259,2024-08-21,Organic,US,Tablet,Steady Repeaters,71.5,3.52,0.24,0.05,1,43.94,16.41,43.94,0.0,1.0,2024-08-21,2024-08-21,0,False
C03260,2025-02-07,Google,France,Desktop,Steady Repeaters,125.11,3.2,0.25,0.05,3,379.18,204.08,126.39333333333333,0.0,0.3333333333333333,2025-02-07,2025-05-11,93,True
C03261,2024-02-05,Facebook,France,Mobile,Steady Repeaters,76.25,2.24,0.34,0.05,3,170.79999999999998,38.28,56.93333333333333,47.36,0.3333333333333333,2024-02-05,2024-06-02,118,True
C03262,2024-12-17,Organic,UK,Mobile,One-Time Buyers,54.8,1.21,0.43,0.07,1,58.2,29.95,58.2,0.0,1.0,2024-12-17,2024-12-17,0,False
C03263,2024-05-13,Facebook,UK,Mobile,Promo Shoppers,41.2,1.68,0.9,0.08,1,37.23,12.17,37.23,0.0,1.0,2024-05-13,2024-05-13,0,False
C03264,2024-06-15,Organic,US,Mobile,Steady Repeaters,103.77,3.52,0.24,0.05,8,799.86,389.61,99.9825,0.0,0.5,2024-06-15,2025-04-04,293,True
C03265,2024-10-04,Referral,UK,Mobile,Promo Shoppers,68.32,3.0,0.63,0.08,4,258.82,117.51,64.705,0.0,0.75,2024-10-04,2025-05-01,209,True
C03266,2024-01-16,Referral,Germany,Mobile,Steady Repeaters,97.31,4.0,0.23,0.05,6,548.95,195.12,91.49166666666667,44.74,0.16666666666666666,2024-01-16,2024-09-13,241,True
C03267,2024-01-17,Google,US,Mobile,One-Time Buyers,71.58,1.1,0.45,0.07,1,45.95,8.79,45.95,0.0,1.0,2024-01-17,2024-01-17,0,False
C03268,2025-01-11,Organic,US,Mobile,Steady Repeaters,74.51,3.52,0.24,0.05,1,51.37,20.34,51.37,0.0,1.0,2025-01-11,2025-01-11,0,False
C03269,2024-03-15,Google,UK,Desktop,One-Time Buyers,63.76,1.1,0.45,0.07,1,67.83,29.67,67.83,0.0,0.0,2024-03-15,2024-03-15,0,False
C03270,2024-07-07,Organic,UK,Mobile,Promo Shoppers,60.92,2.64,0.66,0.08,6,335.12,122.77000000000001,55.85333333333333,49.75,0.5,2024-07-07,2025-03-15,251,True
C03271,2024-02-02,Facebook,UK,Mobile,Steady Repeaters,70.15,2.24,0.34,0.05,3,154.62,68.14,51.54,0.0,0.0,2024-02-02,2024-04-23,81,True
C03272,2024-08-23,Google,US,Mobile,One-Time Buyers,37.71,1.1,0.45,0.07,1,19.15,9.12,19.15,0.0,1.0,2024-08-23,2024-08-23,0,False
C03273,2025-02-03,Google,UK,Mobile,Steady Repeaters,110.33,3.2,0.25,0.05,3,348.03,190.11,116.00999999999999,0.0,0.0,2025-02-03,2025-05-09,95,True
C03274,2024-05-25,Organic,UK,Desktop,Steady Repeaters,104.22,3.52,0.24,0.05,2,207.51999999999998,113.09,103.75999999999999,0.0,0.0,2024-05-25,2024-07-18,54,True
C03275,2024-08-30,Facebook,France,Desktop,Seasonal Gifters,111.21,1.26,0.41,0.04,2,223.51,112.80000000000001,111.755,0.0,0.0,2024-08-30,2025-01-25,148,True
C03276,2024-12-03,Google,UK,Mobile,Steady Repeaters,122.76,3.2,0.25,0.05,5,664.3,215.51999999999998,132.85999999999999,122.33,0.6,2024-12-03,2025-06-29,208,True
C03277,2024-12-22,Email,France,Mobile,Steady Repeaters,111.07,4.64,0.21,0.05,4,492.58000000000004,239.94,123.14500000000001,0.0,0.0,2024-12-22,2025-05-20,149,True
C03278,2024-09-16,Email,Germany,Tablet,One-Time Buyers,68.34,1.59,0.38,0.07,1,39.03,9.56,39.03,0.0,1.0,2024-09-16,2024-09-16,0,False
C03279,2025-01-28,Facebook,UK,Mobile,Promo Shoppers,55.4,1.68,0.9,0.08,1,34.68,14.39,34.68,0.0,1.0,2025-01-28,2025-01-28,0,False
C03280,2025-01-02,Google,UK,Mobile,One-Time Buyers,81.19,1.1,0.45,0.07,1,71.6,40.65,71.6,0.0,0.0,2025-01-02,2025-01-02,0,False
C03281,2024-06-20,Facebook,Germany,Tablet,Steady Repeaters,88.9,2.24,0.34,0.05,1,101.7,49.97,101.7,0.0,0.0,2024-06-20,2024-06-20,0,False
C03282,2024-03-24,Facebook,UK,Desktop,Steady Repeaters,89.1,2.24,0.34,0.05,7,667.84,257.65,95.4057142857143,71.55,0.2857142857142857,2024-03-24,2025-01-04,286,True
C03283,2024-11-15,Google,UK,Mobile,Promo Shoppers,75.67,2.4,0.7,0.08,3,179.32999999999998,33.519999999999996,59.776666666666664,36.13,1.0,2024-11-15,2025-03-14,119,True
C03284,2024-09-21,Referral,UK,Mobile,One-Time Buyers,59.17,1.38,0.41,0.07,1,52.36,16.52,52.36,0.0,0.0,2024-09-21,2024-09-21,0,False
C03285,2025-01-18,Referral,US,Mobile,One-Time Buyers,66.13,1.38,0.41,0.07,1,54.55,24.11,54.55,0.0,0.0,2025-01-18,2025-01-18,0,False
C03286,2024-02-16,Referral,US,Mobile,One-Time Buyers,70.49,1.38,0.41,0.07,1,52.15,27.54,52.15,0.0,0.0,2024-02-16,2024-02-16,0,False
C03287,2024-02-24,Facebook,UK,Desktop,Promo Shoppers,42.76,1.68,0.9,0.08,1,23.12,4.71,23.12,0.0,1.0,2024-02-24,2024-02-24,0,False
C03288,2024-03-15,Organic,UK,Mobile,Promo Shoppers,74.61,2.64,0.66,0.08,2,167.5,71.23,83.75,0.0,0.5,2024-03-15,2024-05-24,70,True
C03289,2024-04-29,Organic,UK,Desktop,VIP Loyalists,141.26,6.05,0.14,0.03,4,512.81,227.69,128.2025,65.91,0.25,2024-04-29,2024-08-03,96,True
C03290,2025-06-03,Facebook,UK,Desktop,One-Time Buyers,51.84,0.77,0.61,0.07,1,32.73,14.17,32.73,0.0,1.0,2025-06-03,2025-06-03,0,False
C03291,2024-12-14,Organic,US,Tablet,One-Time Buyers,56.37,1.21,0.43,0.07,1,89.16,41.94,89.16,0.0,0.0,2024-12-14,2024-12-14,0,False
C03292,2025-01-01,Organic,France,Desktop,One-Time Buyers,58.02,1.21,0.43,0.07,1,39.15,21.85,39.15,0.0,0.0,2025-01-01,2025-01-01,0,False
C03293,2024-09-09,Google,US,Mobile,VIP Loyalists,123.22,5.5,0.15,0.03,10,1338.54,619.76,133.85399999999998,0.0,0.2,2024-09-09,2025-06-08,272,True
C03294,2024-11-18,Organic,US,Mobile,Steady Repeaters,114.14,3.52,0.24,0.05,4,514.73,259.68,128.6825,0.0,0.25,2024-11-18,2025-03-02,104,True
C03295,2024-05-29,Referral,US,Desktop,Promo Shoppers,107.42,3.0,0.63,0.08,3,300.40999999999997,107.21,100.13666666666666,0.0,1.0,2024-05-29,2024-11-10,165,True
C03296,2025-04-19,Organic,UK,Mobile,One-Time Buyers,64.74,1.21,0.43,0.07,1,50.26,23.14,50.26,0.0,0.0,2025-04-19,2025-04-19,0,False
C03297,2024-11-22,Organic,Germany,Mobile,Steady Repeaters,94.55,3.52,0.24,0.05,4,312.69,110.25,78.1725,45.87,0.0,2024-11-22,2025-05-05,164,True
C03298,2025-04-29,Email,UK,Mobile,One-Time Buyers,90.5,1.59,0.38,0.07,1,90.65,55.71,90.65,0.0,0.0,2025-04-29,2025-04-29,0,False
C03299,2025-06-16,Organic,Germany,Mobile,Promo Shoppers,98.46,2.64,0.66,0.08,1,62.76,11.69,62.76,0.0,1.0,2025-06-16,2025-06-16,0,False
C03300,2024-10-19,Email,Germany,Desktop,VIP Loyalists,141.9,7.97,0.13,0.03,5,781.02,385.85,156.204,0.0,0.2,2024-10-19,2025-02-19,123,True
C03301,2025-06-04,Referral,Germany,Desktop,Steady Repeaters,81.55,4.0,0.23,0.05,1,68.51,37.37,68.51,0.0,1.0,2025-06-04,2025-06-04,0,False
C03302,2024-08-24,Referral,US,Desktop,Promo Shoppers,38.27,3.0,0.63,0.08,2,73.75999999999999,30.88,36.879999999999995,0.0,0.0,2024-08-24,2024-10-16,53,True
C03303,2025-06-04,Referral,France,Tablet,VIP Loyalists,135.28,6.88,0.14,0.03,1,103.37,59.14,103.37,0.0,0.0,2025-06-04,2025-06-04,0,False
C03304,2024-07-06,Google,US,Mobile,Promo Shoppers,83.43,2.4,0.7,0.08,4,288.83,117.21,72.2075,0.0,0.75,2024-07-06,2024-12-30,177,True
C03305,2024-03-28,Organic,Germany,Mobile,Seasonal Gifters,113.05,1.98,0.28,0.04,5,469.03,163.05,93.806,59.0,0.6,2024-03-28,2025-06-26,455,True
C03306,2024-08-08,Organic,UK,Desktop,VIP Loyalists,131.87,6.05,0.14,0.03,9,1237.37,293.18,137.48555555555555,276.95,0.1111111111111111,2024-08-08,2025-03-09,213,True
C03307,2025-01-04,Facebook,UK,Mobile,One-Time Buyers,48.29,0.77,0.61,0.07,1,27.08,11.14,27.08,0.0,1.0,2025-01-04,2025-01-04,0,False
C03308,2024-12-20,Google,UK,Mobile,One-Time Buyers,61.74,1.1,0.45,0.07,1,53.97,24.67,53.97,0.0,1.0,2024-12-20,2024-12-20,0,False
