order_id,customer_id,order_date,order_number,acquisition_channel,country,device_type,customer_segment,product_category,units,gross_revenue,discount_amount,net_revenue,shipping_revenue,cogs,fulfilment_cost,payment_fee,refund_amount,net_profit,profit_margin_pct,used_discount,order_status,days_since_prior_order
O007847,C03357,2024-05-05,1,Organic,Germany,Mobile,One-Time Buyers,Accessories,1,44.05,0.0,44.05,3.99,14.59,3.46,1.48,0.0,28.52,64.75,False,Refunded,
O007848,C03358,2025-02-16,1,Facebook,UK,Desktop,Seasonal Gifters,Gift Sets,1,68.29,0.0,68.29,2.99,34.39,3.62,2.18,0.0,31.09,45.53,False,Completed,
O007849,C03359,2024-09-26,1,Organic,US,Desktop,VIP Loyalists,Accessories,1,145.91,7.42,138.49,2.99,44.17,3.77,4.22,0.0,89.32,64.49,True,Completed,
O007850,C03359,2024-10-13,2,Organic,US,Desktop,VIP Loyalists,Accessories,1,140.99,0.0,140.99,3.99,45.68,3.67,4.29,0.0,91.34,64.78,False,Completed,17.0
O007851,C03359,2024-12-15,3,Organic,US,Desktop,VIP Loyalists,Accessories,2,214.53,0.0,214.53,2.99,71.34,4.49,6.42,0.0,135.27,63.06,False,Completed,63.0
O007852,C03359,2025-02-01,4,Organic,US,Desktop,VIP Loyalists,Beauty,2,129.26,0.0,129.26,0.0,49.83,4.14,3.95,0.0,71.34,55.19,False,Completed,48.0
O007853,C03359,2025-03-10,5,Organic,US,Desktop,VIP Loyalists,Bundles,1,154.37,0.0,154.37,4.99,70.62,3.7,4.68,0.0,80.36,52.06,False,Partially Refunded,37.0
O007854,C03359,2025-04-28,6,Organic,US,Desktop,VIP Loyalists,Bundles,1,170.4,0.0,170.4,0.0,72.59,3.38,5.14,103.13,-13.84,-8.12,False,Partially Refunded,49.0
O007855,C03359,2025-05-20,7,Organic,US,Desktop,VIP Loyalists,Home,2,136.02,10.44,125.59,2.99,75.53,4.83,3.84,0.0,44.38,35.34,True,Completed,22.0
O007856,C03359,2025-06-29,8,Organic,US,Desktop,VIP Loyalists,Accessories,1,142.21,0.0,142.21,3.99,45.28,3.81,4.32,0.0,92.79,65.25,False,Completed,40.0
O007857,C03360,2024-05-03,1,Organic,UK,Mobile,Promo Shoppers,Supplements,2,126.5,37.18,89.33,2.99,50.44,4.58,2.79,0.0,34.5,38.63,True,Completed,
O007858,C03361,2025-02-11,1,Google,UK,Desktop,Steady Repeaters,Bundles,1,95.74,0.0,95.74,4.99,41.69,3.43,2.98,0.0,52.64,54.98,False,Completed,
O007859,C03361,2025-03-25,2,Google,UK,Desktop,Steady Repeaters,Home,2,108.11,0.0,108.11,3.99,58.65,4.49,3.34,0.0,45.62,42.2,False,Completed,42.0
O007860,C03361,2025-05-11,3,Google,UK,Desktop,Steady Repeaters,Beauty,3,120.76,16.07,104.69,0.0,48.9,6.2,3.24,0.0,46.36,44.28,True,Completed,47.0
O007861,C03361,2025-06-27,4,Google,UK,Desktop,Steady Repeaters,Accessories,1,114.29,11.35,102.94,2.99,37.44,3.44,3.19,0.0,61.86,60.09,True,Partially Refunded,47.0
O007862,C03362,2024-06-03,1,Email,UK,Mobile,Seasonal Gifters,Bundles,1,92.38,0.0,92.38,2.99,41.84,3.46,2.88,0.0,47.19,51.09,False,Completed,
O007863,C03362,2024-10-18,2,Email,UK,Mobile,Seasonal Gifters,Supplements,3,98.11,0.0,98.11,3.99,42.11,5.03,3.05,0.0,51.92,52.92,False,Completed,137.0
O007864,C03363,2025-06-12,1,Facebook,US,Mobile,Steady Repeaters,Beauty,2,107.01,11.4,95.61,0.0,41.32,4.58,2.97,0.0,46.74,48.88,True,Completed,
O007865,C03364,2024-10-03,1,Facebook,France,Mobile,Seasonal Gifters,Gift Sets,1,87.34,0.0,87.34,2.99,44.55,3.55,2.73,0.0,39.5,45.22,False,Completed,
O007866,C03365,2024-05-28,1,Facebook,Germany,Mobile,Steady Repeaters,Bundles,1,71.08,0.0,71.08,0.0,31.36,3.81,2.26,0.0,33.65,47.34,False,Completed,
O007867,C03366,2025-05-31,1,Facebook,US,Mobile,Seasonal Gifters,Beauty,1,65.6,7.33,58.27,0.0,25.09,3.73,1.89,0.0,27.56,47.3,True,Completed,
O007868,C03367,2024-11-26,1,Google,US,Desktop,Seasonal Gifters,Gift Sets,2,122.8,13.43,109.37,4.99,61.64,5.09,3.37,0.0,44.26,40.47,True,Completed,
O007869,C03367,2025-03-04,2,Google,US,Desktop,Seasonal Gifters,Bundles,1,134.16,0.0,134.16,3.99,61.29,3.4,4.09,0.0,69.37,51.71,False,Completed,98.0
O007870,C03368,2024-04-14,1,Facebook,France,Mobile,Steady Repeaters,Gift Sets,3,94.8,12.48,82.31,0.0,45.94,6.28,2.59,0.0,27.5,33.41,True,Completed,
O007871,C03368,2024-06-23,2,Facebook,France,Mobile,Steady Repeaters,Supplements,1,87.76,11.69,76.07,3.99,34.31,3.65,2.41,0.0,39.69,52.18,True,Completed,70.0
O007872,C03368,2024-08-28,3,Facebook,France,Mobile,Steady Repeaters,Accessories,2,119.77,0.0,119.77,0.0,39.52,5.12,3.67,0.0,71.46,59.67,False,Completed,66.0
O007873,C03369,2024-02-29,1,Google,UK,Mobile,Steady Repeaters,Gift Sets,1,83.0,0.0,83.0,3.99,39.85,3.42,2.61,0.0,41.11,49.53,False,Completed,
O007874,C03370,2024-09-09,1,Organic,UK,Mobile,Seasonal Gifters,Home,3,198.4,16.16,182.24,0.0,113.87,4.95,5.48,0.0,57.93,31.79,True,Completed,
O007875,C03370,2024-12-25,2,Organic,UK,Mobile,Seasonal Gifters,Supplements,1,246.22,26.82,219.39,3.99,108.59,3.64,6.56,0.0,104.59,47.67,True,Completed,107.0
O007876,C03371,2024-11-03,1,Organic,UK,Mobile,Steady Repeaters,Home,2,126.44,16.45,109.99,2.99,67.29,5.07,3.39,0.0,37.23,33.85,True,Completed,
O007877,C03371,2025-01-02,2,Organic,UK,Mobile,Steady Repeaters,Supplements,3,93.23,0.0,93.23,3.99,38.29,6.07,2.9,0.0,49.96,53.59,False,Completed,60.0
O007878,C03372,2025-01-07,1,Referral,UK,Desktop,VIP Loyalists,Accessories,1,159.57,0.0,159.57,2.99,49.16,3.85,4.83,0.0,104.72,65.62,False,Completed,
O007879,C03372,2025-03-17,2,Referral,UK,Desktop,VIP Loyalists,Accessories,3,121.52,10.45,111.07,0.0,40.39,6.5,3.42,0.0,60.77,54.71,True,Completed,69.0
O007880,C03372,2025-04-24,3,Referral,UK,Desktop,VIP Loyalists,Beauty,1,194.97,0.0,194.97,0.0,69.76,3.67,5.85,0.0,115.68,59.33,False,Completed,38.0
O007881,C03372,2025-05-24,4,Referral,UK,Desktop,VIP Loyalists,Beauty,3,204.3,0.0,204.3,0.0,76.75,5.8,6.12,0.0,115.62,56.6,False,Completed,30.0
O007882,C03373,2024-04-15,1,Google,UK,Mobile,Steady Repeaters,Supplements,1,95.85,0.0,95.85,0.0,40.98,3.7,2.98,0.0,48.19,50.27,False,Completed,
O007883,C03373,2024-05-30,2,Google,UK,Mobile,Steady Repeaters,Supplements,1,87.67,0.0,87.67,0.0,38.75,3.31,2.74,0.0,42.87,48.89,False,Completed,45.0
O007884,C03373,2024-07-29,3,Google,UK,Mobile,Steady Repeaters,Beauty,3,71.62,9.41,62.21,2.99,28.58,5.1,2.0,0.0,29.51,47.44,True,Completed,60.0
O007885,C03374,2025-01-30,1,Organic,UK,Tablet,Seasonal Gifters,Beauty,2,99.9,9.4,90.5,0.0,38.85,5.09,2.82,0.0,43.73,48.32,True,Completed,
O007886,C03374,2025-05-14,2,Organic,UK,Tablet,Seasonal Gifters,Bundles,2,122.83,0.0,122.83,3.99,56.1,5.09,3.76,0.0,61.87,50.37,False,Completed,104.0
O007887,C03375,2025-04-06,1,Facebook,US,Mobile,Promo Shoppers,Accessories,1,54.97,17.57,37.41,0.0,17.78,3.6,1.28,0.0,14.74,39.39,True,Completed,
O007888,C03376,2024-05-27,1,Facebook,UK,Mobile,VIP Loyalists,Accessories,1,120.9,0.0,120.9,2.99,37.34,3.45,3.71,0.0,79.39,65.67,False,Completed,
O007889,C03376,2024-07-20,2,Facebook,UK,Mobile,VIP Loyalists,Accessories,1,107.05,0.0,107.05,3.99,36.14,3.53,3.3,0.0,68.06,63.58,False,Completed,54.0
O007890,C03376,2024-09-07,3,Facebook,UK,Mobile,VIP Loyalists,Home,3,107.61,0.0,107.61,3.99,55.98,4.92,3.32,0.0,47.37,44.02,False,Completed,49.0
O007891,C03376,2024-10-29,4,Facebook,UK,Mobile,VIP Loyalists,Bundles,1,150.47,8.89,141.58,0.0,63.59,3.51,4.31,0.0,70.17,49.56,True,Completed,52.0
O007892,C03376,2024-12-15,5,Facebook,UK,Mobile,VIP Loyalists,Bundles,1,174.27,0.0,174.27,3.99,83.78,3.38,5.25,0.0,85.86,49.27,False,Completed,47.0
O007893,C03377,2024-06-04,1,Referral,UK,Desktop,Promo Shoppers,Bundles,2,101.94,26.07,75.88,4.99,45.22,4.15,2.4,0.0,29.09,38.34,True,Partially Refunded,
O007894,C03377,2024-08-07,2,Referral,UK,Desktop,Promo Shoppers,Bundles,4,116.93,0.0,116.93,3.99,50.82,7.17,3.59,95.08,-35.74,-30.56,False,Completed,64.0
O007895,C03377,2024-10-15,3,Referral,UK,Desktop,Promo Shoppers,Accessories,2,87.88,26.4,61.48,3.99,29.93,4.85,1.98,0.0,28.71,46.7,True,Completed,69.0
O007896,C03378,2024-03-13,1,Email,UK,Desktop,Promo Shoppers,Home,2,66.42,0.0,66.42,0.0,35.87,4.55,2.13,0.0,23.87,35.93,False,Completed,
O007897,C03378,2024-05-13,2,Email,UK,Desktop,Promo Shoppers,Accessories,1,90.32,17.25,73.07,4.99,27.16,3.56,2.32,0.0,45.03,61.62,True,Completed,61.0
O007898,C03378,2024-07-09,3,Email,UK,Desktop,Promo Shoppers,Home,2,70.69,0.0,70.69,0.0,40.34,4.44,2.25,0.0,23.66,33.47,False,Completed,57.0
O007899,C03378,2024-08-24,4,Email,UK,Desktop,Promo Shoppers,Gift Sets,2,46.0,0.0,46.0,2.99,24.18,5.24,1.53,0.0,18.04,39.21,False,Completed,46.0
O007900,C03378,2024-11-08,5,Email,UK,Desktop,Promo Shoppers,Accessories,1,98.16,25.98,72.17,3.99,30.28,3.54,2.29,0.0,40.05,55.49,True,Completed,76.0
O007901,C03378,2025-01-16,6,Email,UK,Desktop,Promo Shoppers,Accessories,2,61.12,0.0,61.12,0.0,19.97,4.57,1.97,0.0,34.6,56.62,False,Completed,69.0
O007902,C03378,2025-03-09,7,Email,UK,Desktop,Promo Shoppers,Accessories,2,69.11,0.0,69.11,2.99,22.65,5.24,2.2,0.0,42.0,60.78,False,Completed,52.0
O007903,C03379,2025-03-12,1,Email,France,Mobile,Steady Repeaters,Bundles,1,141.38,14.45,126.93,0.0,61.31,3.75,3.88,0.0,57.99,45.69,True,Completed,
O007904,C03379,2025-04-26,2,Email,France,Mobile,Steady Repeaters,Bundles,2,102.62,0.0,102.62,0.0,49.15,4.69,3.18,0.0,45.61,44.44,False,Completed,45.0
O007905,C03379,2025-06-07,3,Email,France,Mobile,Steady Repeaters,Supplements,1,142.86,0.0,142.86,0.0,57.39,3.84,4.34,0.0,77.29,54.1,False,Refunded,42.0
O007906,C03380,2025-03-09,1,Google,UK,Mobile,Steady Repeaters,Accessories,1,104.14,0.0,104.14,3.99,35.56,3.37,3.22,0.0,65.98,63.36,False,Completed,
O007907,C03380,2025-05-08,2,Google,UK,Mobile,Steady Repeaters,Home,1,112.25,0.0,112.25,2.99,65.63,3.71,3.46,0.0,42.45,37.82,False,Completed,60.0
O007908,C03380,2025-06-16,3,Google,UK,Mobile,Steady Repeaters,Bundles,2,114.98,0.0,114.98,0.0,54.84,4.1,3.53,0.0,52.51,45.67,False,Completed,39.0
O007909,C03381,2025-01-17,1,Facebook,Germany,Mobile,One-Time Buyers,Supplements,1,43.03,7.69,35.35,0.0,17.72,3.41,1.23,0.0,12.99,36.75,True,Completed,
O007910,C03382,2024-07-21,1,Organic,UK,Mobile,Steady Repeaters,Bundles,2,92.78,0.0,92.78,2.99,40.6,5.09,2.89,0.0,47.18,50.86,False,Completed,
O007911,C03382,2024-08-21,2,Organic,UK,Mobile,Steady Repeaters,Home,3,103.54,0.0,103.54,3.99,56.39,5.87,3.2,0.0,42.06,40.63,False,Completed,31.0
O007912,C03382,2024-10-03,3,Organic,UK,Mobile,Steady Repeaters,Beauty,1,100.68,0.0,100.68,0.0,38.48,3.35,3.12,0.0,55.74,55.36,False,Completed,43.0
O007913,C03383,2024-01-18,1,Facebook,UK,Desktop,Promo Shoppers,Supplements,3,55.9,15.25,40.65,3.99,22.97,5.06,1.38,36.25,-21.03,-51.73,True,Completed,
O007914,C03384,2024-07-05,1,Facebook,UK,Desktop,Promo Shoppers,Bundles,4,38.84,14.14,24.7,2.99,17.74,6.62,0.92,0.0,2.42,9.8,True,Completed,
O007915,C03384,2024-08-23,2,Facebook,UK,Desktop,Promo Shoppers,Home,3,47.29,0.0,47.29,0.0,25.46,5.83,1.57,0.0,14.42,30.5,False,Completed,49.0
O007916,C03385,2024-07-30,1,Organic,US,Mobile,Promo Shoppers,Bundles,2,49.53,0.0,49.53,3.99,21.33,4.46,1.64,0.0,26.1,52.69,False,Completed,
O007917,C03386,2025-03-13,1,Google,US,Tablet,Promo Shoppers,Home,4,108.15,27.02,81.12,0.0,55.49,7.77,2.55,0.0,15.31,18.88,True,Completed,
O007918,C03386,2025-05-04,2,Google,US,Tablet,Promo Shoppers,Bundles,2,100.09,0.0,100.09,3.99,43.35,4.83,3.1,70.49,-17.69,-17.68,False,Completed,52.0
O007919,C03386,2025-06-06,3,Google,US,Tablet,Promo Shoppers,Supplements,1,57.3,18.84,38.47,0.0,22.92,3.53,1.32,0.0,10.71,27.83,True,Completed,33.0
O007920,C03387,2024-04-30,1,Google,UK,Mobile,Promo Shoppers,Accessories,2,41.38,13.61,27.77,0.0,14.04,4.14,1.01,0.0,8.59,30.91,True,Completed,
O007921,C03388,2025-05-03,1,Organic,Germany,Mobile,Promo Shoppers,Bundles,3,58.06,0.0,58.06,2.99,27.28,6.1,1.88,0.0,25.78,44.41,False,Completed,
O007922,C03388,2025-06-24,2,Organic,Germany,Mobile,Promo Shoppers,Beauty,3,100.76,18.97,81.78,0.0,40.17,6.4,2.57,0.0,32.63,39.9,True,Completed,52.0
O007923,C03389,2025-04-20,1,Email,UK,Mobile,Steady Repeaters,Home,1,108.42,0.0,108.42,3.99,56.15,3.71,3.34,0.0,49.21,45.39,False,Completed,
O007924,C03390,2024-02-20,1,Email,Germany,Mobile,Steady Repeaters,Gift Sets,1,170.98,0.0,170.98,0.0,88.99,3.73,5.16,0.0,73.11,42.76,False,Completed,
O007925,C03390,2024-04-05,2,Email,Germany,Mobile,Steady Repeaters,Bundles,3,116.05,9.02,107.03,2.99,50.98,5.25,3.3,0.0,50.48,47.17,True,Completed,45.0
O007926,C03390,2024-04-26,3,Email,Germany,Mobile,Steady Repeaters,Beauty,3,156.85,0.0,156.85,2.99,62.84,4.94,4.75,0.0,87.31,55.66,False,Completed,21.0
O007927,C03390,2024-06-04,4,Email,Germany,Mobile,Steady Repeaters,Supplements,3,95.21,10.25,84.96,0.0,41.59,6.25,2.66,0.0,34.46,40.56,True,Completed,39.0
O007928,C03390,2024-07-02,5,Email,Germany,Mobile,Steady Repeaters,Gift Sets,1,119.19,9.06,110.13,3.99,63.41,3.33,3.39,0.0,43.99,39.94,True,Refunded,28.0
O007929,C03391,2024-02-14,1,Referral,US,Mobile,Steady Repeaters,Accessories,1,98.38,0.0,98.38,2.99,33.27,3.42,3.05,0.0,61.63,62.65,False,Completed,
O007930,C03391,2024-04-05,2,Referral,US,Mobile,Steady Repeaters,Beauty,1,96.12,0.0,96.12,0.0,38.01,3.89,2.99,0.0,51.23,53.3,False,Completed,51.0
O007931,C03391,2024-05-14,3,Referral,US,Mobile,Steady Repeaters,Supplements,2,116.89,14.51,102.38,0.0,51.15,4.36,3.17,0.0,43.7,42.68,True,Partially Refunded,39.0
O007932,C03391,2024-06-14,4,Referral,US,Mobile,Steady Repeaters,Beauty,2,126.11,13.14,112.97,2.99,50.9,4.88,3.48,0.0,56.7,50.19,True,Completed,31.0
O007933,C03392,2024-07-13,1,Organic,UK,Mobile,Steady Repeaters,Supplements,3,109.42,0.0,109.42,0.0,43.43,5.63,3.37,0.0,57.0,52.09,False,Completed,
O007934,C03392,2024-09-15,2,Organic,UK,Mobile,Steady Repeaters,Accessories,1,106.31,0.0,106.31,0.0,33.88,3.63,3.28,0.0,65.51,61.63,False,Completed,64.0
O007935,C03392,2024-10-27,3,Organic,UK,Mobile,Steady Repeaters,Accessories,2,75.54,0.0,75.54,4.99,22.95,5.14,2.39,0.0,50.05,66.26,False,Completed,42.0
O007936,C03392,2024-12-22,4,Organic,UK,Mobile,Steady Repeaters,Home,1,128.23,0.0,128.23,2.99,68.94,3.77,3.92,0.0,54.59,42.58,False,Completed,56.0
O007937,C03392,2025-02-21,5,Organic,UK,Mobile,Steady Repeaters,Supplements,3,75.02,6.18,68.83,0.0,30.02,5.04,2.2,0.0,31.58,45.88,True,Completed,61.0
O007938,C03393,2025-06-08,1,Referral,US,Desktop,Steady Repeaters,Supplements,1,129.2,13.87,115.33,2.99,55.93,3.36,3.54,0.0,55.49,48.11,True,Completed,
O007939,C03394,2025-01-11,1,Organic,UK,Desktop,Promo Shoppers,Accessories,1,60.56,0.0,60.56,0.0,18.24,3.88,1.96,0.0,36.48,60.24,False,Completed,
O007940,C03394,2025-03-29,2,Organic,UK,Desktop,Promo Shoppers,Home,3,74.79,14.73,60.07,3.99,43.47,5.49,1.94,0.0,13.16,21.9,True,Completed,77.0
O007941,C03395,2024-12-14,1,Email,UK,Mobile,Steady Repeaters,Bundles,1,188.25,0.0,188.25,0.0,78.89,3.53,5.66,0.0,100.18,53.21,False,Completed,
O007942,C03395,2025-01-21,2,Email,UK,Mobile,Steady Repeaters,Supplements,3,124.15,12.28,111.87,0.0,53.14,6.66,3.44,0.0,48.62,43.47,True,Completed,38.0
O007943,C03395,2025-03-26,3,Email,UK,Mobile,Steady Repeaters,Bundles,3,107.9,0.0,107.9,2.99,47.76,5.29,3.33,0.0,54.51,50.52,False,Completed,64.0
O007944,C03395,2025-05-11,4,Email,UK,Mobile,Steady Repeaters,Bundles,1,127.34,0.0,127.34,3.99,58.0,3.55,3.89,0.0,65.88,51.74,False,Completed,46.0
O007945,C03396,2025-02-10,1,Facebook,France,Desktop,Steady Repeaters,Gift Sets,1,47.23,4.65,42.58,3.99,23.28,3.64,1.43,0.0,18.22,42.78,True,Completed,
O007946,C03396,2025-04-11,2,Facebook,France,Desktop,Steady Repeaters,Beauty,1,101.28,10.35,90.93,2.99,36.27,3.68,2.84,0.0,51.14,56.24,True,Completed,60.0
O007947,C03396,2025-06-22,3,Facebook,France,Desktop,Steady Repeaters,Beauty,1,64.26,0.0,64.26,2.99,23.36,3.74,2.06,0.0,38.07,59.26,False,Completed,72.0
O007948,C03397,2024-06-17,1,Google,UK,Desktop,Promo Shoppers,Supplements,3,106.78,34.76,72.02,0.0,45.03,5.12,2.29,0.0,19.58,27.19,True,Completed,
O007949,C03397,2024-07-27,2,Google,UK,Desktop,Promo Shoppers,Gift Sets,3,84.36,24.63,59.72,2.99,40.33,6.32,1.93,0.0,14.13,23.66,True,Completed,40.0
O007950,C03398,2024-10-30,1,Email,US,Mobile,Steady Repeaters,Home,2,140.08,15.59,124.49,3.99,74.95,4.52,3.81,0.0,45.2,36.31,True,Completed,
O007951,C03398,2024-11-30,2,Email,US,Mobile,Steady Repeaters,Accessories,2,165.59,0.0,165.59,0.0,51.91,4.37,5.0,0.0,104.31,62.99,False,Completed,31.0
O007952,C03398,2024-12-30,3,Email,US,Mobile,Steady Repeaters,Supplements,2,211.25,0.0,211.25,0.0,84.08,5.29,6.33,0.0,115.55,54.7,False,Refunded,30.0
O007953,C03399,2025-06-24,1,Facebook,US,Desktop,VIP Loyalists,Supplements,2,126.15,0.0,126.15,0.0,50.49,5.12,3.86,0.0,66.68,52.86,False,Completed,
O007954,C03400,2024-01-22,1,Email,UK,Mobile,Steady Repeaters,Home,1,85.53,0.0,85.53,0.0,48.97,3.73,2.68,0.0,30.15,35.25,False,Completed,
O007955,C03400,2024-03-04,2,Email,UK,Mobile,Steady Repeaters,Beauty,1,99.57,0.0,99.57,3.99,39.3,3.7,3.09,0.0,57.46,57.71,False,Completed,42.0
O007956,C03400,2024-04-10,3,Email,UK,Mobile,Steady Repeaters,Accessories,1,103.27,0.0,103.27,2.99,33.14,3.58,3.19,0.0,66.34,64.24,False,Completed,37.0
O007957,C03400,2024-05-16,4,Email,UK,Mobile,Steady Repeaters,Beauty,1,136.73,0.0,136.73,0.0,51.38,3.38,4.17,0.0,77.8,56.91,False,Completed,36.0
O007958,C03400,2024-06-27,5,Email,UK,Mobile,Steady Repeaters,Home,2,106.18,0.0,106.18,2.99,56.58,4.46,3.28,0.0,44.85,42.24,False,Completed,42.0
O007959,C03400,2024-08-07,6,Email,UK,Mobile,Steady Repeaters,Home,2,80.76,0.0,80.76,0.0,42.7,4.14,2.54,0.0,31.38,38.85,False,Completed,41.0
O007960,C03400,2024-09-05,7,Email,UK,Mobile,Steady Repeaters,Home,3,65.11,0.0,65.11,3.99,37.07,5.8,2.09,0.0,24.14,37.08,False,Completed,29.0
O007961,C03401,2024-10-04,1,Organic,UK,Desktop,Steady Repeaters,Beauty,1,141.63,0.0,141.63,0.0,56.74,3.78,4.31,0.0,76.81,54.23,False,Completed,
O007962,C03401,2024-12-07,2,Organic,UK,Desktop,Steady Repeaters,Bundles,3,157.52,0.0,157.52,2.99,70.37,5.86,4.77,0.0,79.5,50.47,False,Completed,64.0
O007963,C03401,2025-01-05,3,Organic,UK,Desktop,Steady Repeaters,Supplements,2,86.65,0.0,86.65,3.99,36.78,5.04,2.71,0.0,46.12,53.22,False,Completed,29.0
O007964,C03401,2025-03-21,4,Organic,UK,Desktop,Steady Repeaters,Supplements,2,113.51,0.0,113.51,2.99,50.58,4.39,3.49,0.0,58.04,51.14,False,Completed,75.0
O007965,C03402,2024-11-24,1,Email,France,Mobile,Promo Shoppers,Home,1,157.16,0.0,157.16,0.0,90.36,3.78,4.76,0.0,58.26,37.07,False,Completed,
O007966,C03402,2025-01-08,2,Email,France,Mobile,Promo Shoppers,Home,1,72.13,13.72,58.4,2.99,40.03,3.61,1.89,0.0,15.86,27.16,True,Completed,45.0
O007967,C03402,2025-03-05,3,Email,France,Mobile,Promo Shoppers,Bundles,1,148.19,43.02,105.17,3.99,68.57,3.31,3.25,0.0,34.02,32.35,True,Completed,56.0
O007968,C03403,2025-04-26,1,Referral,UK,Mobile,Promo Shoppers,Home,2,121.11,0.0,121.11,3.99,70.86,5.28,3.71,0.0,45.25,37.36,False,Completed,
O007969,C03403,2025-06-13,2,Referral,UK,Mobile,Promo Shoppers,Home,3,118.95,20.53,98.41,0.0,67.89,6.1,3.05,0.0,21.37,21.72,True,Completed,48.0
O007970,C03404,2024-08-23,1,Email,US,Mobile,Promo Shoppers,Supplements,2,96.22,21.68,74.54,0.0,38.75,4.53,2.36,0.0,28.9,38.77,True,Completed,
O007971,C03404,2024-11-06,2,Email,US,Mobile,Promo Shoppers,Supplements,4,147.71,0.0,147.71,0.0,59.39,6.49,4.48,0.0,77.34,52.36,False,Completed,75.0
O007972,C03404,2024-12-29,3,Email,US,Mobile,Promo Shoppers,Home,1,147.93,37.55,110.38,2.99,80.75,3.77,3.4,0.0,25.45,23.06,True,Completed,53.0
O007973,C03404,2025-03-03,4,Email,US,Mobile,Promo Shoppers,Beauty,3,114.89,0.0,114.89,2.99,46.39,5.15,3.53,0.0,62.8,54.66,False,Completed,64.0
O007974,C03404,2025-05-03,5,Email,US,Mobile,Promo Shoppers,Home,1,84.78,0.0,84.78,0.0,43.87,3.39,2.66,0.0,34.86,41.12,False,Completed,61.0
O007975,C03404,2025-06-12,6,Email,US,Mobile,Promo Shoppers,Bundles,1,114.31,26.33,87.98,2.99,49.57,3.83,2.75,30.73,4.09,4.65,True,Completed,40.0
O007976,C03405,2025-04-13,1,Organic,US,Mobile,Promo Shoppers,Home,1,77.79,21.02,56.77,2.99,40.47,3.81,1.85,25.73,-12.09,-21.3,True,Completed,
O007977,C03405,2025-06-09,2,Organic,US,Mobile,Promo Shoppers,Accessories,3,59.58,0.0,59.58,0.0,18.71,5.85,1.93,0.0,33.09,55.54,False,Completed,57.0
O007978,C03406,2024-12-04,1,Email,UK,Desktop,Seasonal Gifters,Gift Sets,1,154.99,0.0,154.99,0.0,73.6,3.53,4.69,0.0,73.17,47.21,False,Completed,
O007979,C03406,2025-04-12,2,Email,UK,Desktop,Seasonal Gifters,Gift Sets,2,86.37,0.0,86.37,0.0,40.28,4.43,2.7,0.0,38.95,45.09,False,Completed,129.0
O007980,C03406,2025-06-23,3,Email,UK,Desktop,Seasonal Gifters,Gift Sets,1,83.5,0.0,83.5,3.99,41.02,3.68,2.62,0.0,40.17,48.1,False,Completed,72.0
O007981,C03407,2024-08-05,1,Google,Germany,Mobile,One-Time Buyers,Supplements,3,45.44,8.5,36.95,0.0,19.98,5.46,1.27,12.31,-2.08,-5.62,True,Completed,
O007982,C03408,2024-05-20,1,Organic,France,Mobile,VIP Loyalists,Beauty,1,173.99,0.0,173.99,0.0,65.99,3.88,5.25,0.0,98.88,56.83,False,Completed,
O007983,C03408,2024-07-13,2,Organic,France,Mobile,VIP Loyalists,Supplements,2,113.83,6.85,106.98,0.0,50.89,4.41,3.3,0.0,48.37,45.22,True,Completed,54.0
O007984,C03408,2024-07-20,3,Organic,France,Mobile,VIP Loyalists,Beauty,1,160.35,0.0,160.35,3.99,62.5,3.85,4.85,0.0,93.14,58.08,False,Completed,7.0
O007985,C03408,2024-07-27,4,Organic,France,Mobile,VIP Loyalists,Beauty,2,121.23,0.0,121.23,4.99,47.23,4.83,3.72,0.0,70.45,58.11,False,Completed,7.0
O007986,C03408,2024-08-15,5,Organic,France,Mobile,VIP Loyalists,Bundles,1,210.24,0.0,210.24,2.99,99.17,3.83,6.3,0.0,103.93,49.44,False,Completed,19.0
O007987,C03408,2024-09-09,6,Organic,France,Mobile,VIP Loyalists,Supplements,2,182.17,9.45,172.72,2.99,81.47,5.22,5.21,0.0,83.81,48.52,True,Completed,25.0
O007988,C03409,2024-10-14,1,Organic,UK,Mobile,One-Time Buyers,Beauty,3,54.27,10.36,43.9,3.99,21.38,5.69,1.47,0.0,19.35,44.07,True,Completed,
O007989,C03410,2024-12-30,1,Email,US,Mobile,Steady Repeaters,Home,2,115.27,0.0,115.27,2.99,59.47,5.05,3.54,0.0,50.19,43.54,False,Completed,
O007990,C03410,2025-03-20,2,Email,US,Mobile,Steady Repeaters,Supplements,3,93.08,0.0,93.08,0.0,40.77,5.35,2.9,0.0,44.07,47.35,False,Completed,80.0
O007991,C03410,2025-05-25,3,Email,US,Mobile,Steady Repeaters,Home,2,79.51,0.0,79.51,0.0,41.26,4.99,2.51,0.0,30.76,38.68,False,Completed,66.0
O007992,C03411,2025-03-23,1,Email,UK,Tablet,One-Time Buyers,Supplements,2,88.67,12.01,76.65,0.0,39.07,4.78,2.42,0.0,30.38,39.63,True,Completed,
O007993,C03412,2025-01-08,1,Facebook,US,Mobile,One-Time Buyers,Bundles,3,38.91,6.12,32.79,0.0,18.17,6.03,1.15,0.0,7.44,22.7,True,Completed,
O007994,C03413,2024-08-16,1,Email,UK,Mobile,Steady Repeaters,Home,1,137.18,0.0,137.18,0.0,73.19,3.76,4.18,0.0,56.05,40.86,False,Completed,
